Water Pump ID,Distance to Nearest Town,Population Served,Installation Year,Water Pump Age,GPS Coordinates,Functioning Status,Water Source Type_['Borehole'],Water Source Type_['Lake'],Water Source Type_['River'],Water Source Type_['Well'],Water Quality_['Clean'],Water Quality_['Contaminated'],Funder_['Oxfam'],Funder_['Red Cross'],Funder_['UNICEF'],Funder_['USAID'],Funder_['World Bank'],Payment Type_['Free'],Payment Type_['Pay per use'],Pump Type_['Hand Pump'],Pump Type_['Motorized Pump'],Pump Type_['Solar Pump']
1528,-0.9934563767708603,0.7354814577914799,-1.3910366070918891,1.3910366070918943,"(-20.8188828109692, 28.562625214338965)",0,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False
1530,-0.05071395093257474,1.1037286629533123,1.6726196598556555,-1.6726196598556504,"(-18.028499899927567, 19.37281191834541)",0,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
1531,-1.6461242100435194,-0.3692601576940171,0.5379321535787872,-0.537932153578782,"(-21.680666790083016, 19.811392658386996)",0,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False
1532,0.31187928977445817,-0.7375073628558495,-0.8236928539534549,0.8236928539534601,"(-18.416945407831385, 23.152433350410693)",1,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False
1533,0.4569165860572713,-0.0010129525321847855,1.1052759067172213,-1.1052759067172162,"(-23.09071690130219, 27.256916039141082)",1,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False
1534,1.907289548885403,-1.474001773179514,0.42446340295110035,-0.42446340295109514,"(-21.46903141072764, 23.587394735041855)",0,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False
1535,0.31187928977445817,-0.0010129525321847855,1.3322134079725951,-1.3322134079725898,"(-22.507563687031954, 23.97796932282258)",0,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False
1536,-1.0659750249122668,-0.0010129525321847855,0.5379321535787872,-0.537932153578782,"(-21.901699808139025, 19.090350390204858)",0,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False
1537,-1.6461242100435194,-0.7375073628558495,-1.0506303552088285,1.0506303552088339,"(-23.289264165349802, 22.892522508933244)",0,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False
1538,0.8920284749057108,-2.9469905938268433,-1.6179741083472627,1.617974108347268,"(-18.95433370839835, 26.660231717279732)",0,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False
1540,0.6019538823400844,-1.1057545680176817,-0.8236928539534549,0.8236928539534601,"(-23.77985070791166, 26.202514989134386)",0,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True
1541,0.5294352341986779,-0.0010129525321847855,-0.25634910081502066,0.25634910081502593,"(-17.599999333791683, 20.544879854097342)",0,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False
1542,0.166841993491645,-0.0010129525321847855,-1.3910366070918891,1.3910366070918943,"(-21.589375448337204, 28.335855908126852)",1,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False
1543,-0.6308631360638274,-0.7375073628558495,-0.8236928539534549,0.8236928539534601,"(-23.714212386797985, 23.51283797343895)",1,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True
1544,-0.1957512472153879,2.208470278438809,0.19752590169572667,-0.19752590169572143,"(-18.3690546678858, 23.741644768292844)",0,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,True
1545,-0.6308631360638274,-0.3692601576940171,-1.3910366070918891,1.3910366070918943,"(-21.924237793643762, 20.18157122314017)",0,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False
1546,0.4569165860572713,-0.0010129525321847855,-0.25634910081502066,0.25634910081502593,"(-22.86961699458861, 23.5819902742436)",0,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,False
1547,0.38439793791586474,0.36723425262964754,-0.8236928539534549,0.8236928539534601,"(-17.76742225273882, 24.54933851221934)",0,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False
1548,-1.1384936730536734,-0.3692601576940171,0.3109946523234135,-0.3109946523234083,"(-20.669746794069354, 28.611942953324828)",0,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False
1549,1.0370657711885238,-0.7375073628558495,0.8783384054618477,-0.8783384054618425,"(-18.84322032574518, 27.66835125748466)",1,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False
1551,0.166841993491645,1.4719758681151445,0.5379321535787872,-0.537932153578782,"(-22.82274889721171, 23.3444628983267)",1,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False
1552,-1.5010869137607064,-0.0010129525321847855,-0.25634910081502066,0.25634910081502593,"(-20.546048422311365, 19.963105940465002)",0,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False
1553,-1.356049617477893,-0.0010129525321847855,0.8783384054618477,-0.8783384054618425,"(-23.746370935985514, 24.89738591549082)",1,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False
1554,0.4569165860572713,2.5767174836006417,-1.1640991058365153,1.1640991058365207,"(-23.773143937954156, 20.900288279026782)",1,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False
1555,1.907289548885403,-0.3692601576940171,1.445682158600282,-1.4456821586002766,"(-22.630593887224617, 26.923724048049923)",0,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True
1556,-1.6461242100435194,0.7354814577914799,1.3322134079725951,-1.3322134079725898,"(-22.414793696619054, 23.90132597397522)",1,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False
1557,0.5294352341986779,-1.1057545680176817,0.08405715106803985,-0.0840571510680346,"(-22.385042801198555, 25.643282221431207)",1,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False
1558,-1.1384936730536734,0.36723425262964754,0.5379321535787872,-0.537932153578782,"(-23.741790908082358, 24.189285569895127)",0,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False
1559,0.674472530481491,1.8402230732769769,0.7648696548341609,-0.7648696548341556,"(-21.90331690841642, 26.336357452146004)",1,False,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False
1560,0.4569165860572713,0.36723425262964754,-1.504505357719576,1.504505357719581,"(-19.145964869421967, 20.911019737715957)",1,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False
4176,0.38439793791586474,-0.3692601576940171,-0.710224103325768,0.7102241033257732,"(-21.39583507174494, 27.50826841402626)",0,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,True
1562,0.166841993491645,-0.0010129525321847855,-1.0506303552088285,1.0506303552088339,"(-22.627266342566365, 19.86664097381528)",1,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False
1563,0.166841993491645,-0.7375073628558495,1.3322134079725951,-1.3322134079725898,"(-18.26126863613799, 20.158307437674832)",1,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False
1564,0.8920284749057108,-0.0010129525321847855,-0.8236928539534549,0.8236928539534601,"(-23.543584910607148, 22.204398994700636)",0,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False
1565,-1.718642858184926,-0.0010129525321847855,0.9918071560895345,-0.9918071560895293,"(-20.583377936755006, 28.439064948169005)",1,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False
1566,-0.848419080488047,0.36723425262964754,0.42446340295110035,-0.42446340295109514,"(-20.39989635259937, 22.12456048484348)",0,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False
1567,0.8920284749057108,-2.9469905938268433,-1.3910366070918891,1.3910366070918943,"(-17.967112287347323, 23.143705819791787)",0,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False
1568,-1.5736055619021128,1.1037286629533123,1.6726196598556555,-1.6726196598556504,"(-20.900383145273306, 26.92138002956967)",0,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False
1569,-0.7759004323466405,-0.0010129525321847855,0.42446340295110035,-0.42446340295109514,"(-21.30239186133831, 21.63164966699984)",1,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False
1570,0.09432334535023841,1.4719758681151445,-0.9371616045811417,0.937161604581147,"(-22.614337239338933, 27.5512914024336)",1,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False
1572,-1.8636801544677393,0.36723425262964754,-0.25634910081502066,0.25634910081502593,"(-17.606345743014124, 23.85132885307804)",1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True
1573,-1.1384936730536734,-0.3692601576940171,-1.504505357719576,1.504505357719581,"(-22.41504661720801, 24.91984590799024)",0,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False
1574,-0.34078854349820104,-0.0010129525321847855,0.9918071560895345,-0.9918071560895293,"(-18.656053871725284, 21.908241195156045)",1,True,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False
1575,0.38439793791586474,-1.1057545680176817,0.9918071560895345,-0.9918071560895293,"(-18.02014186366371, 20.54063433142162)",1,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False
1576,-1.6461242100435194,-1.474001773179514,1.6726196598556555,-1.6726196598556504,"(-21.3863088206059, 26.25702244011287)",0,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False
1577,1.8347709007439963,0.7354814577914799,-1.3910366070918891,1.3910366070918943,"(-20.38939271193245, 20.806399408316487)",0,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False
1578,-1.718642858184926,-1.474001773179514,-0.14288035018733383,0.14288035018733908,"(-23.6653566590415, 24.310003559063162)",0,False,False,False,True,True,False,True,False,False,False,False,False,True,True,False,False
1579,1.2546217156127437,0.7354814577914799,0.5379321535787872,-0.537932153578782,"(-22.821010074966814, 26.516314377543623)",0,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False
1580,1.2546217156127437,0.7354814577914799,0.5379321535787872,-0.537932153578782,"(-21.81424747576191, 19.94216810369013)",1,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False
1581,0.8920284749057108,-1.1057545680176817,0.7648696548341609,-0.7648696548341556,"(-19.755616506739674, 20.88238153760452)",0,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False
1583,-0.7759004323466405,-0.0010129525321847855,-0.14288035018733383,0.14288035018733908,"(-21.640645442578393, 25.63966658091149)",0,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False
1584,-1.4285682656192997,-0.0010129525321847855,-1.1640991058365153,1.1640991058365207,"(-18.019961393825632, 22.19359265456772)",0,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False
1585,1.1095844193299305,-1.474001773179514,-0.710224103325768,0.7102241033257732,"(-21.252258150129435, 26.889669398028957)",0,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False
1586,1.0370657711885238,-0.0010129525321847855,-0.14288035018733383,0.14288035018733908,"(-17.538886156765706, 21.005766465119578)",1,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
1587,-0.7759004323466405,-1.8422489783413465,-0.8236928539534549,0.8236928539534601,"(-20.108408502624563, 21.206474311413817)",1,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False
1588,-0.848419080488047,-0.7375073628558495,-0.9371616045811417,0.937161604581147,"(-20.24599217551676, 19.630067766791132)",1,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False
1589,0.5294352341986779,0.7354814577914799,-0.9371616045811417,0.937161604581147,"(-20.001271452719156, 25.415407061304684)",0,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False
1590,-0.26826989535679446,-0.0010129525321847855,1.2187446573449083,-1.218744657344903,"(-21.366708677366553, 21.635482919837354)",0,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False
4177,1.689733604461183,1.1037286629533123,-1.1640991058365153,1.1640991058365207,"(-18.51032154476352, 24.350589766266197)",1,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False
1591,0.674472530481491,-0.0010129525321847855,1.6726196598556555,-1.6726196598556504,"(-22.731346763034143, 23.4747874240692)",1,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
1592,0.6019538823400844,-1.1057545680176817,-0.48328660207039437,0.4832866020703996,"(-19.21209429005659, 20.66365971483926)",1,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False
1593,0.4569165860572713,2.208470278438809,-0.5967553526980812,0.5967553526980864,"(-20.182334960832915, 20.036325913263262)",0,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False
1594,-0.7759004323466405,0.36723425262964754,0.7648696548341609,-0.7648696548341556,"(-20.415243973347508, 24.438563955372842)",0,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False
1595,0.8920284749057108,2.208470278438809,-0.5967553526980812,0.5967553526980864,"(-23.780245916998414, 27.685706630289964)",1,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False
1596,-0.1957512472153879,-1.474001773179514,-1.0506303552088285,1.0506303552088339,"(-18.732413860969807, 20.19584814911472)",0,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False
1597,0.23936064163305157,-0.3692601576940171,1.2187446573449083,-1.218744657344903,"(-19.5592437421859, 25.685970356088937)",0,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False
1598,-1.0659750249122668,-0.7375073628558495,0.3109946523234135,-0.3109946523234083,"(-22.814993762240892, 20.37864541712146)",1,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False
1599,0.8195098267643042,1.1037286629533123,-0.710224103325768,0.7102241033257732,"(-20.466413957646363, 26.59237896327802)",1,False,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False
1600,-1.2835309693364865,-1.1057545680176817,0.42446340295110035,-0.42446340295109514,"(-20.09242476566434, 21.01089363897901)",1,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False
1601,-0.34078854349820104,1.1037286629533123,0.19752590169572667,-0.19752590169572143,"(-20.538830993111617, 24.65573343867689)",0,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False
1603,-2.0087174507505523,-0.0010129525321847855,0.8783384054618477,-0.8783384054618425,"(-21.941876686335828, 28.987310310624096)",1,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False
1604,0.9645471230471173,0.7354814577914799,0.19752590169572667,-0.19752590169572143,"(-18.07957188676576, 24.804782370477515)",0,True,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False
4178,0.09432334535023841,-2.9469905938268433,-1.0506303552088285,1.0506303552088339,"(-19.30227492349323, 25.410648593179964)",0,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False
1605,0.166841993491645,-0.0010129525321847855,-0.029411599559647,0.029411599559652238,"(-23.415226391736525, 27.299689344566445)",0,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False
1606,0.5294352341986779,-0.0010129525321847855,-0.9371616045811417,0.937161604581147,"(-20.769351004811377, 26.9421320431009)",0,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
1607,1.1095844193299305,-1.1057545680176817,-0.14288035018733383,0.14288035018733908,"(-23.212092325336055, 20.035614820374956)",0,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False
1608,-1.1384936730536734,-0.0010129525321847855,1.3322134079725951,-1.3322134079725898,"(-18.51200610108161, 22.8236029100495)",1,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False
1609,0.38439793791586474,-0.0010129525321847855,1.6726196598556555,-1.6726196598556504,"(-21.23765823766108, 27.05190129211847)",0,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False
1610,0.8920284749057108,-0.3692601576940171,-1.3910366070918891,1.3910366070918943,"(-19.694184478607724, 22.39154866086561)",0,False,False,False,True,False,True,True,False,False,False,False,True,False,False,True,False
1612,-0.7033817842052339,1.1037286629533123,1.1052759067172213,-1.1052759067172162,"(-23.806681822884336, 25.767625562784847)",0,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False
1613,0.4569165860572713,1.1037286629533123,-1.504505357719576,1.504505357719581,"(-18.677565719928207, 20.21736661069241)",1,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False
1614,0.38439793791586474,1.4719758681151445,-1.7314428589749495,1.7314428589749549,"(-23.1676810415152, 19.596790310224264)",0,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False
1615,-0.12323259907398132,-0.0010129525321847855,-0.3698178514427075,0.36981785144271273,"(-23.004720360071403, 23.44690024462522)",1,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False
1616,-1.6461242100435194,-2.210496183503179,-0.9371616045811417,0.937161604581147,"(-21.741658983747175, 20.183288353026487)",0,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False
1617,0.166841993491645,-0.3692601576940171,-0.48328660207039437,0.4832866020703996,"(-22.644859945369806, 19.009613493559616)",0,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False
1618,0.674472530481491,-0.7375073628558495,0.3109946523234135,-0.3109946523234083,"(-22.979755449866257, 21.11285997092076)",1,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False
1619,-1.4285682656192997,-0.3692601576940171,0.7648696548341609,-0.7648696548341556,"(-22.133779247474838, 25.264184886029508)",0,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False
1620,0.674472530481491,-1.474001773179514,-1.7314428589749495,1.7314428589749549,"(-23.89892548838735, 21.77224293666479)",0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False
1621,0.166841993491645,-0.0010129525321847855,0.19752590169572667,-0.19752590169572143,"(-17.55625410949584, 20.23421907828954)",0,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False
1623,1.0370657711885238,-0.3692601576940171,-1.1640991058365153,1.1640991058365207,"(-23.1420171229797, 19.243920269984127)",1,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False
1624,0.31187928977445817,-0.0010129525321847855,-1.1640991058365153,1.1640991058365207,"(-17.99578621993121, 23.295063511655144)",1,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False
1625,-1.5736055619021128,0.36723425262964754,0.08405715106803985,-0.0840571510680346,"(-21.582407751053932, 23.667815967685858)",0,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False
1626,-0.7033817842052339,-2.210496183503179,-0.48328660207039437,0.4832866020703996,"(-18.208822749879655, 24.24751998272511)",0,False,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False
1627,0.8920284749057108,0.7354814577914799,0.08405715106803985,-0.0840571510680346,"(-19.920650136234954, 20.17585644487371)",1,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False
1628,0.9645471230471173,-0.3692601576940171,0.8783384054618477,-0.8783384054618425,"(-23.731919202196188, 28.610829099803563)",0,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False
1629,0.31187928977445817,0.36723425262964754,-0.710224103325768,0.7102241033257732,"(-21.881394774022958, 22.926700015917866)",1,False,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False
1630,0.674472530481491,-0.0010129525321847855,-1.0506303552088285,1.0506303552088339,"(-19.451025454618375, 26.468262303130626)",0,False,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False
1631,0.8195098267643042,1.1037286629533123,0.42446340295110035,-0.42446340295109514,"(-18.03956192394518, 20.30415827978985)",0,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False
1632,-1.2835309693364865,-0.0010129525321847855,0.42446340295110035,-0.42446340295109514,"(-19.23191594823132, 28.696392078603825)",1,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False
1634,-1.1384936730536734,-0.7375073628558495,-0.710224103325768,0.7102241033257732,"(-23.849722226744625, 19.600420686997825)",0,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False
1635,-0.7033817842052339,-1.8422489783413465,-1.504505357719576,1.504505357719581,"(-17.943473288274774, 22.41794605910981)",0,False,True,False,False,False,True,False,False,False,False,True,True,False,True,False,False
1636,-1.4285682656192997,-0.0010129525321847855,0.8783384054618477,-0.8783384054618425,"(-20.16677798976586, 19.509822097402523)",0,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False
1637,1.54469630817837,2.208470278438809,0.7648696548341609,-0.7648696548341556,"(-22.77392908803736, 25.51389755841607)",1,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False
1638,-0.1957512472153879,-0.0010129525321847855,-0.8236928539534549,0.8236928539534601,"(-21.732443670635487, 19.08430725710981)",0,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False,False
1639,-1.5736055619021128,0.36723425262964754,-1.0506303552088285,1.0506303552088339,"(-19.38393363657547, 20.473676254872032)",0,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False
1640,-0.05071395093257474,0.7354814577914799,-0.5967553526980812,0.5967553526980864,"(-20.61698719831359, 23.847535749577823)",1,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False
1641,-0.5583444879224208,-1.1057545680176817,0.9918071560895345,-0.9918071560895293,"(-19.897623066755816, 25.011797701319495)",0,False,True,False,False,False,True,False,False,False,False,True,True,False,True,False,False
1642,-1.0659750249122668,0.36723425262964754,0.3109946523234135,-0.3109946523234083,"(-19.58301095202554, 20.852597240645405)",1,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False
1643,0.166841993491645,-1.8422489783413465,1.2187446573449083,-1.218744657344903,"(-23.019315257127243, 27.671094022117998)",1,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False
1645,0.6019538823400844,-0.0010129525321847855,-1.2775678564642021,1.2775678564642075,"(-18.949244747935346, 25.926221462160242)",1,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False
1646,-2.1537547470333656,0.7354814577914799,-1.1640991058365153,1.1640991058365207,"(-22.089485727300087, 26.357047223389444)",0,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False
1647,-1.718642858184926,-0.3692601576940171,-0.8236928539534549,0.8236928539534601,"(-17.59762776676561, 19.48442762832557)",1,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
1648,-0.26826989535679446,-0.0010129525321847855,-0.029411599559647,0.029411599559652238,"(-22.775309185181, 24.728648032282155)",0,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False
1649,-1.356049617477893,-1.474001773179514,-0.5967553526980812,0.5967553526980864,"(-22.7483127624946, 24.907109953462843)",1,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False
1650,-1.718642858184926,-0.3692601576940171,-0.14288035018733383,0.14288035018733908,"(-22.609787463513136, 19.949170126896778)",1,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False
1651,-0.9209377286294537,1.8402230732769769,-1.1640991058365153,1.1640991058365207,"(-20.63846197400492, 26.682140874229837)",1,False,False,False,True,True,False,True,False,False,False,False,False,True,True,False,False
1652,0.09432334535023841,-1.1057545680176817,1.6726196598556555,-1.6726196598556504,"(-18.53883947959013, 27.418949180500647)",0,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False
1653,0.166841993491645,-0.0010129525321847855,0.3109946523234135,-0.3109946523234083,"(-19.242501118990006, 26.227179635122482)",1,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False
1654,0.7469911786228977,-1.1057545680176817,-0.029411599559647,0.029411599559652238,"(-23.48627067618345, 19.341469354503687)",0,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False
1656,0.5294352341986779,0.36723425262964754,-1.0506303552088285,1.0506303552088339,"(-17.900152695150126, 24.73612789455066)",0,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False
1657,-1.356049617477893,-1.1057545680176817,1.5591509092279687,-1.5591509092279636,"(-18.603186729098862, 24.31443373265806)",0,False,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False
1658,-0.34078854349820104,1.4719758681151445,1.6726196598556555,-1.6726196598556504,"(-17.90811839270902, 20.113991509451747)",0,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False
1659,-1.0659750249122668,1.8402230732769769,-0.9371616045811417,0.937161604581147,"(-18.269661690801925, 22.135734193094407)",0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False
1660,1.54469630817837,-1.474001773179514,0.651400904206474,-0.6514009042064688,"(-22.580432185883986, 22.561391437480513)",0,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False
1661,0.38439793791586474,1.4719758681151445,-0.710224103325768,0.7102241033257732,"(-23.480039199387466, 19.605749419533684)",0,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False
1662,0.166841993491645,-1.8422489783413465,-1.6179741083472627,1.617974108347268,"(-23.928930401865816, 20.84281251499913)",0,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False
1663,0.5294352341986779,0.36723425262964754,-0.3698178514427075,0.36981785144271273,"(-23.697735596713958, 19.00192775678648)",1,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False
1664,0.166841993491645,0.7354814577914799,0.651400904206474,-0.6514009042064688,"(-20.845218150281383, 25.476032666345805)",1,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False
1665,-1.4285682656192997,-0.0010129525321847855,1.445682158600282,-1.4456821586002766,"(-22.39972312321239, 22.77290740830788)",1,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
1666,0.166841993491645,0.36723425262964754,-0.9371616045811417,0.937161604581147,"(-21.506140330585556, 19.90050946973767)",0,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
1667,0.674472530481491,0.36723425262964754,-0.25634910081502066,0.25634910081502593,"(-19.43355788200612, 20.75828593913996)",0,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False
1668,-1.2835309693364865,-1.8422489783413465,0.8783384054618477,-0.8783384054618425,"(-20.678456119964647, 22.46515016591856)",1,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False
1669,1.1095844193299305,-0.0010129525321847855,1.3322134079725951,-1.3322134079725898,"(-18.657780408679194, 27.918300546896866)",1,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False
1670,-0.7759004323466405,-0.0010129525321847855,0.8783384054618477,-0.8783384054618425,"(-23.376166025474614, 21.596486396772914)",1,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False
1671,0.674472530481491,2.944964688762474,1.5591509092279687,-1.5591509092279636,"(-20.13266070381144, 23.539902227053037)",0,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False
1672,-1.0659750249122668,0.7354814577914799,1.2187446573449083,-1.218744657344903,"(-20.713352294353278, 27.620668331609863)",0,False,False,False,True,True,False,True,False,False,False,False,False,True,False,True,False
1673,1.2546217156127437,-0.0010129525321847855,1.1052759067172213,-1.1052759067172162,"(-23.637361965053618, 27.309772694243957)",0,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False
1674,-0.4133071916396076,1.4719758681151445,-0.8236928539534549,0.8236928539534601,"(-22.687771359412743, 24.985492505614598)",0,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False
1676,-1.21101232119508,-0.0010129525321847855,-0.710224103325768,0.7102241033257732,"(-21.41113388449032, 28.98115928400118)",1,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False
1677,1.689733604461183,-0.0010129525321847855,0.42446340295110035,-0.42446340295109514,"(-22.56620419191671, 28.27215054442238)",0,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False
1678,0.4569165860572713,-0.0010129525321847855,1.2187446573449083,-1.218744657344903,"(-17.891484999584396, 20.24869772638964)",1,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False
4179,-0.5583444879224208,0.7354814577914799,0.651400904206474,-0.6514009042064688,"(-19.9136399493797, 28.036764302749553)",1,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
4180,-1.5010869137607064,-0.3692601576940171,1.3322134079725951,-1.3322134079725898,"(-18.66168833260695, 22.048400109391313)",0,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False
